"record_code","format_version","submission_date","reporting_agency","sampling_agency","recovery_id","species","run_year","recovery_date","recovery_date_type","period_type","period","fishery","gear","adclip_selective_fishery","estimation_level","recovery_location_code","sampling_site","recorded_mark","sex","weight","weight_code","weight_type","length","length_code","length_type","detection_method","tag_status","tag_code","tag_type","sequential_number","sequential_column_number","sequential_row_number","catch_sample_id","sample_type","sampled_maturity","sampled_run","sampled_length_range","sampled_sex","sampled_mark","estimated_number","recovery_location_name","record_origin","year"
"R",4.1,20020924,"CDFO","CDFO","00000085",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000086",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000087",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000088",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000089",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000090",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000091",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000092",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000093",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000094",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000095",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000096",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000097",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000098",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000099",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000100",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000101",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000102",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000103",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000104",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000105",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000106",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000107",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000108",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000109",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000110",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000111",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000112",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000113",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000114",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000115",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000116",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000117",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000118",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000119",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000120",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000121",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000122",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000123",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000124",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000125",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000126",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000127",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000128",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000129",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000130",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000131",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000132",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000133",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000134",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000135",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000136",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000137",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000138",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000139",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000140",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000141",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000142",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000143",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000144",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000145",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000146",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000147",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000148",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000149",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000150",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000151",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000152",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000153",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000154",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000155",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000156",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000157",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000158",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000159",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000160",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000161",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000162",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000163",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000164",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000165",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000166",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000167",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000168",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000169",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000170",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
"R",4.1,20020924,"CDFO","CDFO","00000171",2,1973,1973,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLBBL*2",5,NA,NA,NA,"10100223",1,2,NA,NA,NA,NA,1.42,"H-BIG QUALICUM R","N",1973
