state/prov,F/M,location_code,location_type,name,latitude,longitude,psc_basin,psc_region,description,rmpc_region,rmpc_basin,Rec area-W,Rec area.Shelton,Rec area.Shelton2,Rec area.Shelton3,Rec.area.Sullaway.Shelton
1,M,1M103MS  NW11345,1,AK M 1 03 MSNW11345,,,SEAKG,SEAK,"Alaska marine, Region 1, SITKA, MS,  Quadrant NW, District 113, Subdistrict 45",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M103MS  NW11361,1,AK M 1 03 MSNW11361,,,SEAKG,SEAK,"Alaska marine, Region 1, SITKA, MS,  Quadrant NW, District 113, Subdistrict 61",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M103MS  NW11362,1,AK M 1 03 MSNW11362,,,SEAKG,SEAK,"Alaska marine, Region 1, SITKA, MS,  Quadrant NW, District 113, Subdistrict 62",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M103MS  NW11366,1,AK M 1 03 MSNW11366,,,SEAKG,SEAK,"Alaska marine, Region 1, SITKA, MS,  Quadrant NW, District 113, Subdistrict 66",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M103MS  NW11371,1,AK M 1 03 MSNW11371,,,SEAKG,SEAK,"Alaska marine, Region 1, SITKA, MS,  Quadrant NW, District 113, Subdistrict 71",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M103MS  NW11373,1,AK M 1 03 MSNW11373,,,SEAKG,SEAK,"Alaska marine, Region 1, SITKA, MS,  Quadrant NW, District 113, Subdistrict 73",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104,1,AK M 1 04,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant , District , Subdistrict",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE,1,AK M 1 04 NE,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District , Subdistrict",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE109,1,AK M 1 04 NE109,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 109, Subdistrict",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE10910,1,AK M 1 04 NE10910,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 109, Subdistrict 10",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE10911,,AK M 1 04 NE10911,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 109, ",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE10930,1,AK M 1 04 NE10930,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 109, Subdistrict 30",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE10943,1,AK M 1 04 NE10943,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 109, Subdistrict 43",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE110,1,AK M 1 04 NE110,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 110, Subdistrict",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11021,1,AK M 1 04 NE11021,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 110, Subdistrict 21",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11022,1,AK M 1 04 NE11022,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 110, Subdistrict 22",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11023,1,AK M 1 04 NE11023,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 110, Subdistrict 23",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11024,1,AK M 1 04 NE11024,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 110, Subdistrict 24",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11031,1,AK M 1 04 NE11031,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 110, Subdistrict 31",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11032,1,AK M 1 04 NE11032,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 110, Subdistrict 32",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11033,1,AK M 1 04 NE11033,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 110, Subdistrict 33",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE111,1,AK M 1 04 NE111,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 111, Subdistrict",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11112,1,AK M 1 04 NE11112,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 111, Subdistrict 12",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11113,1,AK M 1 04 NE11113,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 111, Subdistrict 13",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11114,1,AK M 1 04 NE11114,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 111, Subdistrict 14",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11120,1,AK M 1 04 NE11120,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 111, Subdistrict 20",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11121,1,AK M 1 04 NE11121,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 111, Subdistrict 21",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11131,1,AK M 1 04 NE11131,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 111, Subdistrict 31",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11132,1,AK M 1 04 NE11132,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 111, Subdistrict 32",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11133,1,AK M 1 04 NE11133,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 111, Subdistrict 33",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11134,1,AK M 1 04 NE11134,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 111, Subdistrict 34",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11140,1,AK M 1 04 NE11140,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 111, Subdistrict 40",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11141,1,AK M 1 04 NE11141,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 111, Subdistrict 41",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11142,1,AK M 1 04 NE11142,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 111, Subdistrict 42",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11143,1,AK M 1 04 NE11143,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 111, Subdistrict 43",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11150,1,AK M 1 04 NE11150,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 111, Subdistrict 50",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11190,1,AK M 1 04 NE11190,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 111, Subdistrict 90",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE112,1,AK M 1 04 NE112,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 112, Subdistrict",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11211,1,AK M 1 04 NE11211,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 112, Subdistrict 11",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11212,1,AK M 1 04 NE11212,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 112, Subdistrict 12",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11213,1,AK M 1 04 NE11213,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 112, Subdistrict 13",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11215,1,AK M 1 04 NE11215,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 112, Subdistrict 15",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11216,1,AK M 1 04 NE11216,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 112, Subdistrict 16",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11217,1,AK M 1 04 NE11217,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 112, Subdistrict 17",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11218,1,AK M 1 04 NE11218,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 112, Subdistrict 18",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11222,1,AK M 1 04 NE11222,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 112, Subdistrict 22",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11241,1,AK M 1 04 NE11241,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 112, Subdistrict 41",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11245,1,AK M 1 04 NE11245,NA,NA,SEAK,SEAK,"Alaska marine, Region 1, JUNEAU, Quadrant NE, District 112, Subdistrict 45",SEAK,SENE,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11250,1,AK M 1 04 NE11250,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 112, Subdistrict 50",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11261,1,AK M 1 04 NE11261,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 112, Subdistrict 61",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11263,1,AK M 1 04 NE11263,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 112, Subdistrict 63",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11265,1,AK M 1 04 NE11265,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 112, Subdistrict 65",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11280,1,AK M 1 04 NE11280,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 112, Subdistrict 80",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE115,1,AK M 1 04 NE115,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 115, Subdistrict",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11510,1,AK M 1 04 NE11510,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 115, Subdistrict 10",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11520,1,AK M 1 04 NE11520,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 115, Subdistrict 20",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11531,1,AK M 1 04 NE11531,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 115, Subdistrict 31",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11532,1,AK M 1 04 NE11532,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 115, Subdistrict 32",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NE11534,1,AK M 1 04 NE11534,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 115, Subdistrict 34",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NW113,1,AK M 1 04 NW113,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NW, District 113, Subdistrict",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NW11322,1,AK M 1 04 NW11322,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NW, District 113, Subdistrict 22",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NW11332,,AK M 1 04 NW11332,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NW, District 113, ",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NW11341,1,AK M 1 04 NW11341,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NW, District 113, Subdistrict 41",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NW11351,1,AK M 1 04 NW11351,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NW, District 113, Subdistrict 51",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NW11359,1,AK M 1 04 NW11359,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NW, District 113, Subdistrict 59",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NW11361,1,AK M 1 04 NW11361,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NW, District 113, Subdistrict 61",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NW11362,1,AK M 1 04 NW11362,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NW, District 113, Subdistrict 62",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NW11373,1,AK M 1 04 NW11373,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NW, District 113, Subdistrict 73",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NW11391,1,AK M 1 04 NW11391,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NW, District 113, Subdistrict 91",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NW11395,1,AK M 1 04 NW11395,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NW, District 113, Subdistrict 95",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NW114,1,AK M 1 04 NW114,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NW, District 114, Subdistrict",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NW11421,1,AK M 1 04 NW11421,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NW, District 114, Subdistrict 21",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NW11423,1,AK M 1 04 NW11423,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NW, District 114, Subdistrict 23",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NW11425,1,AK M 1 04 NW11425,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NW, District 114, Subdistrict 25",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NW11427,1,AK M 1 04 NW11427,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NW, District 114, Subdistrict 27",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NW11430,1,AK M 1 04 NW11430,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NW, District 114, Subdistrict 30",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NW11480,1,AK M 1 04 NW11480,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NW, District 114, Subdistrict 80",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NW116,1,AK M 1 04 NW116,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NW, District 116, Subdistrict",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    NW18310,1,AK M 1 04 NW18310,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NW, District 183, Subdistrict 10",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104    SE102,1,AK M 1 04 SE102,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant SE, District 102, Subdistrict",SEAK,SEAKG,NSE,SSEAK,SSEAK,SSEAK,SSEAK
1,M,1M104    SE10641,1,AK M 1 04 SE10641,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant SE, District 106, Subdistrict 41",SEAK,SEAKG,NSE,SSEAK,SSEAK,SSEAK,SSEAK
1,M,1M104    SE108,1,AK M 1 04 SE108,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant SE, District 108, Subdistrict",SEAK,SEAKG,NSE,SSEAK,SSEAK,SSEAK,SSEAK
1,M,1M104    SW10330,1,AK M 1 04 SW10330,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant SW, District 103, Subdistrict 30",SEAK,SEAKG,NSE,SSEAK,SSEAK,SSEAK,SSEAK
1,M,1M104    SW10440,1,AK M 1 04 SW10440,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant SW, District 104, Subdistrict 40",SEAK,SEAKG,NSE,SSEAK,SSEAK,SSEAK,SSEAK
1,M,1M104DE  NE,1,AK M 1 04 DENE,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU, DE,  Quadrant NE, District , Subdistrict",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104DE  NE111,1,AK M 1 04 DENE111,NA,NA,SEAK,SEAK,"Alaska marine, Region 1, JUNEAU, DE, Quadrant NE, District 111",SEAK,SENE,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104DE  NE11131,1,AK M 1 04 DENE11131,NA,NA,SEAK,SEAK,"Alaska marine, Region 1, JUNEAU, DE, Quadrant NE, District 111, Subdistrict 31",SEAK,SEAK,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104DE  NE11140,1,AK M 1 04 DENE11140,NA,NA,SEAK,SEAK,"Alaska marine, Region 1, JUNEAU, DE, Quadrant NE, District 111, Subdistrict 40",SEAK,SEAK,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104DE  NE11150,1,AK M 1 04 DENE11150,NA,NA,SEAK,SEAK,"Alaska marine, Region 1, JUNEAU, DE, Quadrant NE, District 111, Subdistrict 50",SEAK,SEAK,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104DE  NE11215,1,AK M 1 04 DENE11215,NA,NA,SEAK,SEAK,"Alaska marine, Region 1, JUNEAU, DE, Quadrant NE, District 112, Subdistrict 15",SEAK,SEAK,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104DE  NE11216,1,AK M 1 04 DENE11216,NA,NA,SEAK,SEAK,"Alaska marine, Region 1, JUNEAU, DE, Quadrant NE, District 112, Subdistrict 16",SEAK,SEAK,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104DE  NE11510,1,AK M 1 04 DENE11510,NA,NA,SEAK,SEAK,"Alaska marine, Region 1, JUNEAU, DE, Quadrant NE, District 115, Subdistrict 10",SEAK,SEAK,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104DT  NE11131,1,AK M 1 04 DTNE11131,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU, DT,  Quadrant NE, District 111, Subdistrict 31",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104DT  NE11140,1,AK M 1 04 DTNE11140,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU, DT,  Quadrant NE, District 111, Subdistrict 40",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104DT  NE11141,,AK M 1 04 DTNE11141,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU, DT,  Quadrant NE, District 111",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104DT  NE11143,1,AK M 1 04 DTNE11143,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU, DT,  Quadrant NE, District 111, Subdistrict 43",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104DT  NE11150,1,AK M 1 04 DTNE11150,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU, DT,  Quadrant NE, District 111, Subdistrict 50",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104DT  NE11215,1,AK M 1 04 DTNE11215,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU, DT,  Quadrant NE, District 112, Subdistrict 15",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104DT  NE11216,1,AK M 1 04 DTNE11216,NA,NA,SEAK,SEAK,"Alaska marine, Region 1, JUNEAU, DT, Quadrant NE, District 112, Subdistrict 16",SEAK,SENE,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104DT  NE11510,1,AK M 1 04 DTNE11510,NA,NA,SEAK,SEAK,"Alaska marine, Region 1, JUNEAU, DT, Quadrant NE, District 115, Subdistrict 10",SEAK,SEAK,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104DT  NW11331,1,AK M 1 04 DTNW11331,NA,NA,SEAK,SEAK,"Alaska marine, Region 1, JUNEAU, DT, Quadrant NW, District 113, Subdistrict 31",SEAK,SENW,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104DT  NW11425,1,AK M 1 04 DTNW11425,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU, DT,  Quadrant NW, District 114, Subdistrict 25",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104FFA NE11150,1,AK M 1 04 FFANE11150,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU, FF, A, Quadrant NE, District 111, Subdistrict 50",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104FFA NE11520,1,AK M 1 04 FFANE11520,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU, FF, A, Quadrant NE, District 115, Subdistrict 20",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104FFE NE11150,1,AK M 1 04 FFENE11150,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU, FF, E, Quadrant NE, District 111, Subdistrict 50",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104MB  NE,1,AK M 1 04 MBNE,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU, MB,  Quadrant NE, District , Subdistrict",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104MB  NE111,1,AK M 1 04 MBNE111,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU, MB,  Quadrant NE, District 111, Subdistrict",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104MB  NE11115,1,AK M 1 04 MBNE11115,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU, MB,  Quadrant NE, District 111, Subdistrict 15",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104MB  NE11116,1,AK M 1 04 MBNE11116,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU, MB,  Quadrant NE, District 111, Subdistrict 16",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104MB  NE11120,1,AK M 1 04 MBNE11120,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU, MB,  Quadrant NE, District 111, Subdistrict 20",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104MB  NE11121,1,AK M 1 04 MBNE11121,NA,NA,SEAK,SEAK,"Alaska marine, Region 1, JUNEAU, MB, Quadrant NE, District 111, Subdistrict 21",SEAK,SEAK,NSE,NSEAK,NSEAK,NSEAK,NSEAK
1,M,1M104MB  NE11131,1,AK M 1 04 MBNE11131,,,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU, MB,  Quadrant NE, District 111, Subdistrict 31",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK
